source_sheet,date,maintenance_type,area,equipment,trouble_description,action,start_time,stop_time,status,is_weather_station
Oktober 2025,2025-10-18,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-18,Predictive,PV Module,PV Table,PV table Distance,measurement of PV table relocation distance,08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-18,Predictive,Inverter,Inverter 101-125 and 201-225,Thermography Inspection,"Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-19,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-19,Predictive,PV Module,PV Table,PV table Distance,measurement of PV table relocation distance,08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-20,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-20,Predictive,PV Module,PV Table,PV table Distance,measurement of PV table relocation distance,08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-21,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-21,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-21,Corrective,PLTS 20 kV Substation,MV Switchgear,"External Outage at busbar1, Trip OCR stage 2 at OG.1-GSK.3 and OG.2-GSK.2 due to disturbances at 20 kV network distribution.","Normal shutdown, Reset alarm relay, Close CB, and Normal start",13:17:00,20:27:00,Close,False
Oktober 2025,2025-10-22,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-22,Corrective,PLTS 20 kV Substation,MV Switchgear,"OG3-NST5 tripped due to a Ground Fault Stage 2, while OG4-NST2 and OG5-NST3 experienced a loss of feedback voltage due to disturbances at 20 kV network distribution.","Normal shutdown, Reset alarm relay, Close CB, and Normal start",08:18:00,08:58:00,Close,False
Oktober 2025,2025-10-22,Corrective,PLTS 20 kV Substation,MV Switchgear,"OG3-NST5 tripped due to a Ground Fault Stage 2, while OG4-NST2 and OG5-NST3 experienced a loss of feedback voltage due to disturbances at 20 kV network distribution.","Normal shutdown, Reset alarm relay, Close CB, and Normal start",10:32:00,11:01:00,Close,False
Oktober 2025,2025-10-22,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-23,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-23,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-24,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-24,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-25,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-25,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-26,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-26,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-27,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-27,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-27,Corrective,BESS,Univers EnOS SCADA EMS Panel,BESS is not included in the parameters controlled by the busbar 2 setpoint,HPPC program update for the BESS EMS Smoothing by Univers,20:00:00,23:00:00,Close,False
Oktober 2025,2025-10-28,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-28,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-29,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-29,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-30,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-30,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
Oktober 2025,2025-10-31,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Oktober 2025,2025-10-31,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
November 2025,2025-11-01,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
November 2025,2025-11-01,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
November 2025,2025-11-02,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
November 2025,2025-11-02,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
November 2025,2025-11-02,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 1.  External Outage, Trip Earth Fault stage 1 at OG.1 and GSK.2, Loss of feedback voltage at OG.2 due to disturbances at 20 kV network distribution.","Normal shutdown, Reset alarm relay, Close CB, and Normal start",10:20:00,04:43:00,Close,False
November 2025,2025-11-02,Corrective,PLTS 20 kV Substation,MV Switchgear,"An overcurrent trip occurred on the J10 GI 20 kV Solar Power Plant (Substation) panel, with a recorded current of 1033 A, exceeding the OCR J10 GI pickup setting of 1000 A. This incident was caused by busbar 2 production at J14 reaching 36,4 MW, which exceeded the defined busbar 2 set point of 30 MW. Further inspection revealed that the BESS was discharging approximately 8,3 MW while the STS 6–10 units were producing around 28,1 MW, resulting in a total J14 output of 28,1 + 8,3 = 36,4 MW. This issue is related to the BESS smoothing algorithm, which need for evaluated and improved so that power production at Busbar 2 does not exceed set point limit of 30 MW.","Normal shutdown, Reset alarm relay, Close CB, and Normal start",11:29:00,11:42:00,Close,False
November 2025,2025-11-02,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 1.  External Outage, Trip at GSK.3 cause loss of feedback voltage at OG.1 due to disturbances at 20 kV network distribution.","Normal shutdown, Reset alarm relay, Close CB, and Normal start",16:35:00,02:10:00,Close,False
November 2025,2025-11-03,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
November 2025,2025-11-03,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
November 2025,2025-11-03,Corrective,PLTS 20 kV Substation,MV Switchgear,"External Outage. OG3 - NST.5 experienced a disturbance in 20kV network distribution, while the circuit breaker remained in the CLOSED position and still Energized","Reducing the setpoint of busbar 2 from 30 MW to 24 MW because busbar 2 only delivers PLTS power output through two couplers, namely OG.4 to NST.2 and OG.5 to NST.3.",15:44:00,15:57:00,Close,False
November 2025,2025-11-04,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
November 2025,2025-11-04,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
November 2025,2025-11-04,Corrective,PLTS 20 kV Substation,MV Switchgear,"The UPS could not power on at the ICON PLUS panel in the substation. This caused the BDCOM device on the panel to also shut down, resulting in the substation system not being monitored (down) from UP2D’s end.","As a temporary solution, the BDCOM device was bypassed directly to a power outlet without using the UPS.",10:00:00,11:00:00,Close,False
November 2025,2025-11-04,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 2. External Outage, OG3, OG4, and OG5 experienced a loss of voltage due to bad weather cause disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution, while the circuit breaker remained in the CLOSED position.","Normal shutdown, Reset alarm relay, Close CB, and Normal start",15:10:00,16:19:00,Close,False
November 2025,2025-11-04,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 2. External Outage, OG3, OG4, and OG5 experienced a loss of voltage due to a disturbance in the MVTIC (Medium Voltage Twisted Insukated Cable) in 20kV network distribution, while the circuit breaker remained in the CLOSED position","Normal shutdown, Reset alarm relay, Close CB, and Normal start",16:29:00,17:58:00,Close,False
November 2025,2025-11-04,Corrective,BESS,Univers EnOS SCADA EMS Panel,BESS is not included in the parameters controlled by the busbar 2 setpoint,"Advanced HPPC program update for the BESS EMS Smoothing, including the addition and simulation of the BESS Gen Limit feature by Univers",20:00:00,23:00:00,Close,False
November 2025,2025-11-05,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
November 2025,2025-11-05,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
November 2025,2025-11-05,Corrective,PLTS 20 kV Substation,MV Switchgear,"External Outage. OG3 - NST.5 experienced a disturbance in 20kV network distribution, while the circuit breaker remained in the CLOSED position and still Energized","Reducing the setpoint of busbar 2 from 30 MW to 24 MW because busbar 2 only delivers PLTS power output through two couplers, namely OG.4 to NST.2 and OG.5 to NST.3.",09:56:00,23:18:00,Close,False
November 2025,2025-11-06,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
November 2025,2025-11-06,Preventive,Inverter,Inverter,Inverter Inspection and Thermography Inspection,"Visual, cleaning and grounding inspection. Measurement temperature of Inverter, MC4, Cable, and PV module using Thermogun",08:00:00,17:00:00,Close,False
November 2025,2025-11-07,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
